node_ID	Position	Time
9	497:510:0	81
9	496:511:0	81
9	500:511:0	81
9	499:512:0	81
10	487:493:0	81
11	487:489:0	81
11	485:488:0	81
11	485:490:0	81
11	483:490:0	81
12	510:511:0	81
12	512:509:0	81
12	514:510:0	81
12	514:509:0	81
12	514:511:0	81
13	506:488:0	81
13	504:487:0	81
13	504:486:0	81
14	494:511:0	81
14	497:511:0	81
14	495:512:0	81
14	496:511:0	81
15	487:493:0	81
16	487:493:0	81
16	487:489:0	81
16	485:488:0	81
16	485:490:0	81
17	511:498:0	81
18	511:506:0	81
22	492:511:0	81
22	490:513:0	81
22	492:513:0	81
22	493:512:0	81
23	485:488:0	81
23	483:490:0	81
24	519:509:0	81
24	522:509:0	81
25	509:473:0	81
25	510:469:0	81
5	499:488:0	81
5	501:488:0	81
5	500:487:0	81
7	502:488:0	81
8	508:487:0	81
9	499:511:0	81
13	506:487:0	81
16	483:490:0	81
17	511:506:0	81
18	512:509:0	81
18	514:510:0	81
18	519:509:0	81
20	510:479:0	81
20	509:479:0	81
20	509:477:0	81
22	490:512:0	81
22	491:511:0	81
23	487:493:0	81
23	487:489:0	81
23	485:490:0	81
25	509:471:0	81
26	488:574:0	81
9	495:512:0	81
10	489:489:0	81
14	492:511:0	81
8	506:486:0	81
11	487:493:0	81
12	516:510:0	81
12	516:509:0	81
12	518:510:0	81
18	516:509:0	81
24	516:509:0	81
24	523:510:0	81
24	524:509:0	81
9	495:511:0	81
15	488:506:0	81
16	489:488:0	81
21	499:512:0	81
25	509:469:0	81
5	498:488:0	81
8	509:488:0	81
8	508:488:0	81
14	497:510:0	81
15	487:489:0	81
15	483:490:0	81
17	511:495:0	81
18	516:510:0	81
18	518:510:0	81
24	518:510:0	81
7	504:486:0	81
13	503:488:0	81
15	485:488:0	81
15	485:490:0	81
17	516:509:0	81
9	501:511:0	81
26	488:572:0	81
5	502:488:0	82
7	502:486:0	82
7	500:487:0	82
7	502:488:0	82
7	500:486:0	82
8	508:487:0	82
8	508:486:0	82
8	506:487:0	82
8	508:488:0	82
9	498:511:0	82
9	495:512:0	82
9	496:511:0	82
9	498:512:0	82
10	487:492:0	82
10	491:489:0	82
11	487:492:0	82
11	487:489:0	82
11	488:488:0	82
11	486:489:0	82
11	486:490:0	82
11	484:490:0	82
12	511:507:0	82
12	513:510:0	82
12	513:509:0	82
12	515:509:0	82
13	504:487:0	82
13	504:486:0	82
14	494:511:0	82
14	495:512:0	82
14	496:510:0	82
14	496:511:0	82
16	487:492:0	82
16	487:489:0	82
16	486:489:0	82
16	486:490:0	82
17	511:494:0	82
17	511:499:0	82
17	511:496:0	82
18	511:507:0	82
18	513:509:0	82
18	515:510:0	82
22	492:513:0	82
22	493:512:0	82
24	521:509:0	82
24	523:509:0	82
25	509:473:0	82
25	509:471:0	82
5	499:488:0	82
5	501:488:0	82
7	500:488:0	82
8	510:487:0	82
8	509:487:0	82
8	506:486:0	82
9	496:510:0	82
10	493:488:0	82
10	490:487:0	82
14	493:512:0	82
15	487:492:0	82
15	486:490:0	82
16	488:488:0	82
16	484:490:0	82
20	509:481:0	82
22	490:513:0	82
23	487:489:0	82
23	488:488:0	82
23	486:489:0	82
23	486:490:0	82
23	484:490:0	82
24	522:511:0	82
25	510:474:0	82
32	510:440:0	82
5	497:488:0	82
11	491:489:0	82
15	486:489:0	82
16	491:489:0	82
18	513:510:0	82
18	515:509:0	82
20	509:479:0	82
20	509:477:0	82
23	487:492:0	82
24	522:510:0	82
25	510:472:0	82
30	562:488:0	82
11	490:487:0	82
12	512:510:0	82
13	504:488:0	82
13	502:486:0	82
14	494:511:0	82
14	492:511:0	82
22	490:514:0	82
22	491:512:0	82
22	492:511:0	82
25	509:475:0	82
10	492:487:0	82
10	486:489:0	82
12	516:511:0	82
15	487:489:0	82
15	488:488:0	82
20	511:481:0	82
25	510:470:0	82
9	501:512:0	82
16	490:487:0	82
20	509:483:0	82
22	490:511:0	82
24	527:511:0	82
25	511:469:0	82
26	489:572:0	82
13	505:488:0	82
21	490:520:0	82
10	491:488:0	82
23	490:487:0	82
7	500:488:0	83
7	501:487:0	83
7	502:488:0	83
7	500:486:0	83
8	509:487:0	83
8	506:486:0	83
8	508:486:0	83
9	498:511:0	83
9	498:513:0	83
9	500:512:0	83
10	488:491:0	83
10	493:488:0	83
10	491:488:0	83
10	489:488:0	83
11	488:491:0	83
11	491:488:0	83
11	489:488:0	83
11	488:489:0	83
11	487:488:0	83
11	486:489:0	83
11	485:490:0	83
12	512:509:0	83
12	514:510:0	83
12	514:509:0	83
13	506:486:0	83
13	504:488:0	83
13	505:487:0	83
13	504:486:0	83
14	494:511:0	83
14	495:512:0	83
14	498:513:0	83
16	488:491:0	83
16	489:488:0	83
16	486:489:0	83
16	485:490:0	83
17	511:500:0	83
17	511:497:0	83
18	511:500:0	83
18	514:509:0	83
22	490:513:0	83
22	492:513:0	83
23	486:489:0	83
24	520:509:0	83
24	522:511:0	83
25	510:473:0	83
25	509:473:0	83
5	499:488:0	83
5	500:488:0	83
8	509:485:0	83
8	509:487:0	83
9	495:512:0	83
9	496:511:0	83
9	502:511:0	83
9	500:511:0	83
10	492:489:0	83
12	511:508:0	83
12	513:510:0	83
12	517:509:0	83
15	488:491:0	83
15	486:489:0	83
16	491:488:0	83
16	488:489:0	83
16	487:488:0	83
18	511:508:0	83
18	512:509:0	83
18	514:510:0	83
18	517:509:0	83
20	509:479:0	83
23	488:491:0	83
23	485:490:0	83
24	522:509:0	83
24	518:510:0	83
25	509:471:0	83
25	509:469:0	83
26	489:571:0	83
26	488:572:0	83
29	563:488:0	83
30	563:488:0	83
32	511:440:0	83
9	499:511:0	83
10	488:489:0	83
11	489:487:0	83
14	496:511:0	83
20	510:477:0	83
23	487:488:0	83
24	521:510:0	83
24	520:511:0	83
26	488:567:0	83
26	488:569:0	83
31	511:442:0	83
32	511:442:0	83
5	498:488:0	83
7	503:488:0	83
7	501:488:0	83
8	509:486:0	83
8	509:488:0	83
9	497:511:0	83
11	492:487:0	83
13	503:488:0	83
15	488:506:0	83
22	490:512:0	83
5	501:488:0	83
13	505:488:0	83
14	492:513:0	83
23	488:489:0	83
25	511:469:0	83
25	509:475:0	83
30	549:488:0	83
15	488:504:0	83
17	517:509:0	83
20	510:479:0	83
21	490:522:0	83
22	493:511:0	83
26	489:569:0	83
7	499:487:0	83
24	524:509:0	83
30	559:488:0	83
5	499:487:0	83
14	494:510:0	83
29	559:488:0	83
5	500:488:0	84
7	501:488:0	84
7	500:488:0	84
7	501:487:0	84
7	502:488:0	84
7	501:486:0	84
8	507:486:0	84
9	497:511:0	84
9	497:511:0	84
9	496:512:0	84
9	499:511:0	84
9	497:513:0	84
9	499:512:0	84
10	488:489:0	84
10	494:488:0	84
10	493:489:0	84
11	489:488:0	84
11	488:489:0	84
11	486:489:0	84
11	486:490:0	84
12	513:510:0	84
12	514:509:0	84
12	516:509:0	84
13	503:487:0	84
13	505:486:0	84
14	497:511:0	84
14	495:513:0	84
14	496:512:0	84
14	497:513:0	84
15	488:502:0	84
16	486:490:0	84
17	511:502:0	84
17	511:498:0	84
18	511:502:0	84
18	514:509:0	84
18	516:509:0	84
22	490:513:0	84
22	492:513:0	84
24	521:509:0	84
25	509:473:0	84
25	510:471:0	84
25	509:471:0	84
29	564:488:0	84
30	564:488:0	84
30	560:488:0	84
31	510:440:0	84
32	510:440:0	84
5	499:488:0	84
5	501:488:0	84
8	509:486:0	84
8	507:487:0	84
10	493:488:0	84
10	493:487:0	84
10	491:488:0	84
11	493:488:0	84
11	493:487:0	84
12	514:511:0	84
13	505:488:0	84
15	488:504:0	84
15	486:490:0	84
16	489:488:0	84
16	488:489:0	84
16	486:489:0	84
17	511:494:0	84
18	513:510:0	84
20	510:477:0	84
20	509:479:0	84
22	491:512:0	84
23	486:489:0	84
23	486:490:0	84
24	520:510:0	84
25	509:475:0	84
25	510:473:0	84
25	509:469:0	84
26	490:559:0	84
26	488:566:0	84
26	489:567:0	84
26	489:570:0	84
26	488:570:0	84
29	560:488:0	84
29	556:488:0	84
30	556:488:0	84
30	550:489:0	84
32	509:443:0	84
5	497:488:0	84
10	495:488:0	84
10	488:489:0	84
16	493:488:0	84
18	514:511:0	84
20	510:479:0	84
20	509:477:0	84
23	488:489:0	84
24	523:509:0	84
24	525:509:0	84
28	467:511:0	84
29	557:489:0	84
29	550:489:0	84
31	511:442:0	84
31	510:442:0	84
31	509:443:0	84
32	511:442:0	84
32	510:442:0	84
7	503:487:0	84
7	503:486:0	84
7	499:486:0	84
12	509:510:0	84
13	506:488:0	84
13	503:486:0	84
14	495:511:0	84
22	490:511:0	84
22	489:512:0	84
22	492:511:0	84
22	493:512:0	84
32	511:445:0	84
8	509:487:0	84
12	515:510:0	84
24	519:509:0	84
24	520:511:0	84
7	497:487:0	84
8	508:488:0	84
14	493:511:0	84
17	511:496:0	84
18	509:510:0	84
29	561:489:0	84
30	561:489:0	84
30	557:489:0	84
31	511:445:0	84
5	502:488:0	84
8	510:485:0	84
9	495:511:0	84
15	488:489:0	84
20	509:481:0	84
24	522:510:0	84
31	511:447:0	84
32	511:447:0	84
20	509:473:0	84
21	499:512:0	84
26	490:563:0	84
5	499:488:0	85
5	500:488:0	85
7	503:487:0	85
7	500:488:0	85
7	501:487:0	85
7	502:488:0	85
7	502:486:0	85
7	500:486:0	85
8	509:485:0	85
8	508:486:0	85
8	507:487:0	85
9	498:511:0	85
9	496:513:0	85
9	498:513:0	85
10	493:488:0	85
10	491:488:0	85
10	494:489:0	85
11	488:488:0	85
11	489:488:0	85
11	489:488:0	85
11	486:488:0	85
11	488:489:0	85
12	513:509:0	85
12	515:509:0	85
13	503:487:0	85
13	506:488:0	85
13	504:488:0	85
13	506:486:0	85
13	504:486:0	85
14	493:512:0	85
14	494:513:0	85
14	495:512:0	85
14	496:513:0	85
15	488:501:0	85
15	488:503:0	85
16	489:488:0	85
16	486:488:0	85
17	511:503:0	85
17	511:499:0	85
18	511:503:0	85
22	490:511:0	85
22	490:513:0	85
22	490:513:0	85
22	491:512:0	85
22	492:513:0	85
22	493:512:0	85
25	509:475:0	85
25	509:473:0	85
25	510:471:0	85
25	509:471:0	85
26	488:565:0	85
26	489:568:0	85
29	565:488:0	85
29	562:489:0	85
29	558:488:0	85
31	511:447:0	85
31	509:443:0	85
32	511:447:0	85
32	510:449:0	85
5	501:488:0	85
8	508:488:0	85
10	495:488:0	85
10	489:488:0	85
12	513:510:0	85
12	515:510:0	85
12	517:511:0	85
13	505:487:0	85
13	502:488:0	85
16	488:501:0	85
16	489:488:0	85
16	488:489:0	85
17	511:497:0	85
18	513:509:0	85
18	515:509:0	85
23	489:488:0	85
23	486:488:0	85
24	520:509:0	85
24	521:510:0	85
24	522:509:0	85
24	524:510:0	85
25	509:477:0	85
26	488:567:0	85
26	488:569:0	85
27	466:511:0	85
29	553:489:0	85
31	511:449:0	85
32	509:449:0	85
32	509:447:0	85
5	497:488:0	85
10	492:488:0	85
10	489:488:0	85
14	496:511:0	85
15	486:488:0	85
16	488:488:0	85
20	510:479:0	85
20	509:479:0	85
22	492:511:0	85
23	488:501:0	85
23	488:489:0	85
24	519:510:0	85
25	511:474:0	85
28	466:511:0	85
29	562:488:0	85
29	558:489:0	85
31	510:451:0	85
31	510:441:0	85
11	489:487:0	85
12	512:510:0	85
14	494:511:0	85
26	488:560:0	85
31	509:445:0	85
32	510:451:0	85
32	509:445:0	85
18	513:510:0	85
27	470:511:0	85
28	470:511:0	85
7	498:486:0	85
8	509:486:0	85
8	506:486:0	85
10	489:487:0	85
11	492:486:0	85
12	511:503:0	85
18	511:499:0	85
18	512:510:0	85
18	515:510:0	85
20	510:481:0	85
25	511:471:0	85
29	547:489:0	85
32	511:449:0	85
32	510:447:0	85
9	493:512:0	85
10	492:486:0	85
12	511:509:0	85
16	492:486:0	85
18	511:509:0	85
24	527:509:0	85
26	489:563:0	85
30	547:489:0	85
31	509:447:0	85
5	501:487:0	85
11	491:488:0	85
18	517:511:0	85
21	490:519:0	85
7	503:488:0	86
7	502:486:0	86
7	500:486:0	86
8	509:486:0	86
8	507:488:0	86
8	508:486:0	86
8	507:487:0	86
8	507:488:0	86
8	506:486:0	86
9	498:511:0	86
9	496:513:0	86
9	498:512:0	86
9	500:513:0	86
10	495:489:0	86
11	490:488:0	86
11	486:487:0	86
12	513:510:0	86
12	513:509:0	86
12	514:509:0	86
13	505:487:0	86
13	506:486:0	86
13	504:486:0	86
13	502:486:0	86
14	496:511:0	86
14	494:513:0	86
14	495:512:0	86
14	496:513:0	86
15	488:499:0	86
15	488:502:0	86
16	488:499:0	86
16	490:488:0	86
16	486:487:0	86
17	511:498:0	86
17	511:504:0	86
17	511:500:0	86
18	511:509:0	86
18	511:504:0	86
18	514:509:0	86
20	509:479:0	86
22	490:513:0	86
22	491:512:0	86
22	492:513:0	86
22	493:512:0	86
24	519:509:0	86
24	521:509:0	86
24	523:510:0	86
25	509:475:0	86
25	509:473:0	86
26	488:559:0	86
26	490:560:0	86
26	488:566:0	86
26	489:567:0	86
26	488:568:0	86
27	465:511:0	86
30	534:509:0	86
32	509:461:0	86
5	499:488:0	86
5	496:488:0	86
7	501:488:0	86
7	501:487:0	86
8	508:488:0	86
10	493:488:0	86
10	494:488:0	86
10	491:488:0	86
11	487:488:0	86
11	491:488:0	86
11	489:486:0	86
11	487:489:0	86
12	511:510:0	86
13	505:488:0	86
13	503:487:0	86
14	494:511:0	86
14	494:510:0	86
14	498:512:0	86
15	488:506:0	86
16	487:489:0	86
18	511:500:0	86
18	513:510:0	86
18	513:509:0	86
18	517:510:0	86
20	510:479:0	86
23	488:499:0	86
23	486:487:0	86
24	520:511:0	86
26	488:561:0	86
27	469:511:0	86
27	470:510:0	86
28	465:511:0	86
29	548:488:0	86
29	545:489:0	86
30	530:511:0	86
30	532:509:0	86
32	509:463:0	86
10	492:488:0	86
12	517:509:0	86
16	491:488:0	86
24	519:510:0	86
28	469:511:0	86
28	470:510:0	86
31	510:457:0	86
32	510:457:0	86
8	509:487:0	86
9	496:511:0	86
12	514:511:0	86
20	510:477:0	86
22	490:514:0	86
25	510:477:0	86
25	510:475:0	86
25	510:474:0	86
26	489:564:0	86
30	535:510:0	86
5	498:488:0	86
10	489:488:0	86
22	492:511:0	86
23	487:489:0	86
29	542:489:0	86
30	532:511:0	86
9	496:511:0	86
13	503:488:0	86
20	509:481:0	86
22	494:513:0	86
25	510:479:0	86
27	473:510:0	86
27	476:510:0	86
28	473:510:0	86
30	530:509:0	86
32	509:459:0	86
5	499:487:0	86
24	523:509:0	86
28	476:510:0	86
29	545:488:0	86
31	509:459:0	86
31	509:455:0	86
12	512:510:0	86
14	492:511:0	86
22	489:512:0	86
7	501:488:0	87
7	501:487:0	87
7	502:486:0	87
7	499:487:0	87
7	500:486:0	87
8	508:486:0	87
8	506:486:0	87
9	496:513:0	87
9	497:512:0	87
9	499:513:0	87
11	487:487:0	87
11	486:487:0	87
11	487:488:0	87
12	510:510:0	87
12	513:509:0	87
12	514:510:0	87
12	514:509:0	87
12	516:509:0	87
13	503:488:0	87
13	503:487:0	87
13	505:488:0	87
13	505:487:0	87
13	506:486:0	87
13	504:486:0	87
13	503:488:0	87
14	494:513:0	87
14	495:512:0	87
14	496:513:0	87
15	488:498:0	87
16	487:487:0	87
16	486:487:0	87
17	511:497:0	87
17	511:500:0	87
17	511:505:0	87
17	511:502:0	87
18	511:505:0	87
18	513:509:0	87
22	491:511:0	87
22	491:512:0	87
22	492:513:0	87
22	490:513:0	87
24	518:509:0	87
24	520:510:0	87
24	522:509:0	87
25	511:476:0	87
25	510:478:0	87
25	509:479:0	87
25	509:477:0	87
25	510:474:0	87
26	488:558:0	87
26	490:559:0	87
26	488:560:0	87
26	489:560:0	87
26	488:562:0	87
27	475:510:0	87
30	531:509:0	87
30	534:510:0	87
32	510:468:0	87
32	509:467:0	87
8	509:486:0	87
8	509:487:0	87
8	509:488:0	87
8	507:487:0	87
10	493:488:0	87
10	491:488:0	87
10	489:488:0	87
11	491:488:0	87
12	512:510:0	87
12	515:511:0	87
13	502:486:0	87
14	493:512:0	87
16	488:498:0	87
18	511:502:0	87
22	490:513:0	87
23	486:487:0	87
24	520:509:0	87
24	522:510:0	87
24	519:511:0	87
25	509:473:0	87
28	475:510:0	87
29	532:510:0	87
30	529:511:0	87
30	529:509:0	87
30	533:509:0	87
31	510:466:0	87
31	509:467:0	87
32	511:468:0	87
5	499:488:0	87
9	499:511:0	87
10	494:487:0	87
16	491:488:0	87
17	513:509:0	87
20	509:479:0	87
22	493:512:0	87
27	478:510:0	87
29	529:509:0	87
29	533:509:0	87
30	531:511:0	87
31	511:468:0	87
31	511:466:0	87
31	510:468:0	87
8	510:486:0	87
11	489:488:0	87
16	489:488:0	87
25	511:478:0	87
26	489:553:0	87
26	489:558:0	87
29	531:509:0	87
30	532:510:0	87
32	511:469:0	87
32	510:466:0	87
5	499:488:0	87
5	497:488:0	87
9	500:512:0	87
16	487:488:0	87
18	514:509:0	87
23	488:498:0	87
23	487:488:0	87
24	521:511:0	87
24	523:511:0	87
29	529:511:0	87
5	501:488:0	87
5	497:488:0	87
8	510:485:0	87
8	509:488:0	87
13	504:489:0	87
15	489:488:0	87
23	489:488:0	87
26	488:553:0	87
32	509:471:0	87
32	509:469:0	87
10	488:498:0	87
23	487:487:0	87
29	534:510:0	87
32	509:473:0	87
31	509:471:0	87
32	511:466:0	87
5	497:488:0	88
5	497:489:0	88
7	503:487:0	88
7	501:487:0	88
7	502:486:0	88
7	499:487:0	88
8	509:486:0	88
8	508:486:0	88
8	507:487:0	88
8	506:486:0	88
9	495:513:0	88
9	497:512:0	88
9	498:513:0	88
9	500:512:0	88
10	488:497:0	88
10	491:488:0	88
11	488:486:0	88
11	490:487:0	88
11	486:487:0	88
11	488:488:0	88
12	513:509:0	88
12	513:510:0	88
12	514:509:0	88
13	503:487:0	88
13	505:488:0	88
13	505:487:0	88
13	506:486:0	88
13	504:486:0	88
14	493:513:0	88
14	495:512:0	88
14	495:513:0	88
15	488:497:0	88
16	488:497:0	88
16	486:487:0	88
17	511:498:0	88
17	511:501:0	88
17	511:503:0	88
18	511:506:0	88
18	511:503:0	88
18	514:509:0	88
22	490:513:0	88
22	491:512:0	88
22	491:513:0	88
22	490:513:0	88
24	520:509:0	88
24	522:509:0	88
25	511:478:0	88
25	509:479:0	88
25	509:477:0	88
26	489:549:0	88
26	488:552:0	88
29	522:509:0	88
30	528:509:0	88
32	510:473:0	88
32	509:471:0	88
7	501:488:0	88
7	497:488:0	88
9	499:511:0	88
9	497:511:0	88
10	493:488:0	88
10	489:488:0	88
11	491:488:0	88
11	489:488:0	88
12	516:509:0	88
14	495:511:0	88
14	495:510:0	88
15	488:504:0	88
16	491:488:0	88
16	489:488:0	88
22	493:512:0	88
23	488:497:0	88
23	486:487:0	88
24	518:509:0	88
24	521:510:0	88
24	524:509:0	88
25	510:479:0	88
26	488:550:0	88
29	528:509:0	88
30	530:509:0	88
31	509:475:0	88
32	509:475:0	88
32	509:473:0	88
32	509:469:0	88
5	499:488:0	88
5	501:488:0	88
5	499:487:0	88
12	514:511:0	88
14	498:513:0	88
16	488:486:0	88
20	509:479:0	88
22	490:511:0	88
24	519:510:0	88
27	488:497:0	88
31	509:473:0	88
7	503:488:0	88
9	495:512:0	88
12	515:510:0	88
13	501:487:0	88
14	493:511:0	88
15	488:499:0	88
15	488:506:0	88
16	488:499:0	88
22	493:513:0	88
26	490:545:0	88
26	490:547:0	88
26	489:551:0	88
26	490:550:0	88
29	524:509:0	88
30	524:509:0	88
30	523:510:0	88
5	501:488:0	88
5	499:488:0	88
13	503:488:0	88
15	489:488:0	88
16	488:504:0	88
18	515:510:0	88
21	498:513:0	88
23	489:488:0	88
26	490:553:0	88
28	474:510:0	88
29	523:510:0	88
8	509:485:0	88
8	505:487:0	88
9	495:511:0	88
10	491:488:0	88
13	507:487:0	88
14	495:511:0	88
14	497:512:0	88
17	511:496:0	88
18	511:509:0	88
27	488:499:0	88
23	488:499:0	88
24	514:509:0	88
28	471:510:0	88
8	507:488:0	88
19	502:486:0	88
24	524:511:0	88
28	467:511:0	88
32	510:475:0	88
5	499:488:0	89
5	498:489:0	89
7	503:487:0	89
7	501:488:0	89
7	501:487:0	89
7	503:488:0	89
7	502:486:0	89
8	508:486:0	89
8	507:487:0	89
8	506:486:0	89
9	497:511:0	89
9	499:511:0	89
9	497:513:0	89
9	499:513:0	89
10	488:495:0	89
10	491:488:0	89
11	487:486:0	89
11	488:495:0	89
11	488:487:0	89
12	511:507:0	89
12	513:509:0	89
12	513:510:0	89
12	514:509:0	89
12	516:509:0	89
13	503:487:0	89
13	505:488:0	89
13	505:487:0	89
13	504:486:0	89
14	495:511:0	89
14	494:512:0	89
14	494:513:0	89
14	496:512:0	89
15	488:495:0	89
15	488:498:0	89
15	488:502:0	89
16	487:486:0	89
16	488:495:0	89
16	488:498:0	89
17	511:497:0	89
17	511:499:0	89
17	511:502:0	89
17	511:504:0	89
18	511:502:0	89
18	511:504:0	89
18	514:509:0	89
22	490:513:0	89
22	492:512:0	89
22	492:513:0	89
24	520:509:0	89
24	522:509:0	89
25	510:479:0	89
25	509:479:0	89
25	509:477:0	89
25	510:476:0	89
26	488:534:0	89
30	524:509:0	89
30	529:509:0	89
30	531:509:0	89
32	509:473:0	89
32	510:473:0	89
7	500:486:0	89
9	496:512:0	89
10	488:498:0	89
10	491:488:0	89
11	488:498:0	89
11	489:488:0	89
11	490:487:0	89
12	516:510:0	89
14	497:513:0	89
16	488:487:0	89
17	511:495:0	89
18	513:509:0	89
20	509:477:0	89
22	490:513:0	89
23	487:486:0	89
23	488:495:0	89
24	520:510:0	89
24	523:511:0	89
25	511:478:0	89
27	488:495:0	89
30	527:510:0	89
30	529:511:0	89
32	509:471:0	89
32	510:471:0	89
12	514:510:0	89
14	492:513:0	89
15	488:504:0	89
16	488:502:0	89
18	511:507:0	89
20	509:479:0	89
23	488:498:0	89
23	488:487:0	89
24	518:509:0	89
24	518:510:0	89
25	511:476:0	89
29	522:509:0	89
32	509:469:0	89
7	504:489:0	89
9	495:511:0	89
9	499:511:0	89
12	520:510:0	89
13	504:489:0	89
14	497:511:0	89
25	510:477:0	89
26	490:538:0	89
5	499:488:0	89
11	487:487:0	89
13	503:488:0	89
25	509:481:0	89
27	488:498:0	89
27	488:502:0	89
29	520:510:0	89
31	509:471:0	89
5	504:489:0	89
8	510:487:0	89
18	511:499:0	89
26	489:539:0	89
32	510:469:0	89
12	517:511:0	89
18	516:509:0	89
29	523:511:0	89
25	510:481:0	89
31	510:469:0	89
32	511:471:0	89
7	502:488:0	90
7	501:487:0	90
7	502:486:0	90
7	500:486:0	90
8	508:486:0	90
8	507:487:0	90
8	506:486:0	90
9	498:511:0	90
9	497:512:0	90
9	498:513:0	90
9	500:512:0	90
10	488:494:0	90
10	492:488:0	90
11	487:486:0	90
11	488:494:0	90
11	490:488:0	90
12	512:509:0	90
12	512:510:0	90
12	514:509:0	90
12	514:511:0	90
13	503:487:0	90
13	505:488:0	90
13	504:486:0	90
13	503:488:0	90
14	494:511:0	90
14	492:513:0	90
14	494:513:0	90
14	495:512:0	90
14	497:512:0	90
15	488:494:0	90
15	488:497:0	90
15	488:501:0	90
16	488:494:0	90
16	488:497:0	90
16	488:501:0	90
17	511:501:0	90
17	511:496:0	90
18	511:503:0	90
18	511:505:0	90
22	490:513:0	90
22	491:512:0	90
22	492:513:0	90
25	510:479:0	90
25	510:477:0	90
25	509:479:0	90
25	509:477:0	90
26	489:527:0	90
26	489:529:0	90
26	488:528:0	90
26	490:527:0	90
26	490:525:0	90
26	490:529:0	90
30	526:510:0	90
30	528:509:0	90
30	530:509:0	90
5	499:489:0	90
7	503:487:0	90
7	501:488:0	90
10	488:497:0	90
11	488:497:0	90
11	492:488:0	90
11	489:486:0	90
12	513:509:0	90
12	515:510:0	90
13	506:488:0	90
13	505:487:0	90
17	511:498:0	90
18	514:509:0	90
22	490:512:0	90
23	488:494:0	90
24	518:509:0	90
24	520:509:0	90
24	519:510:0	90
24	524:509:0	90
25	509:481:0	90
26	489:525:0	90
27	488:501:0	90
30	524:510:0	90
32	511:471:0	90
32	509:473:0	90
32	509:471:0	90
8	507:488:0	90
11	489:487:0	90
14	494:510:0	90
14	496:511:0	90
20	510:479:0	90
20	510:477:0	90
20	509:479:0	90
20	509:477:0	90
22	492:511:0	90
23	488:497:0	90
24	522:509:0	90
27	488:494:0	90
27	488:497:0	90
5	498:488:0	90
9	496:511:0	90
18	512:510:0	90
24	521:510:0	90
30	529:510:0	90
17	514:509:0	90
18	513:509:0	90
22	490:511:0	90
29	520:509:0	90
29	522:509:0	90
29	524:509:0	90
30	524:509:0	90
7	499:487:0	90
8	508:488:0	90
9	496:510:0	90
22	490:511:0	90
5	502:488:0	90
12	517:510:0	90
16	489:486:0	90
5	499:488:0	91
5	500:489:0	91
7	501:487:0	91
7	502:486:0	91
7	500:486:0	91
8	509:487:0	91
8	508:486:0	91
8	507:487:0	91
9	496:511:0	91
9	497:512:0	91
9	497:513:0	91
9	499:513:0	91
10	488:493:0	91
10	488:495:0	91
11	488:493:0	91
11	488:495:0	91
12	512:509:0	91
12	513:509:0	91
12	514:509:0	91
13	505:488:0	91
13	506:488:0	91
13	505:487:0	91
13	504:486:0	91
13	504:488:0	91
14	494:511:0	91
14	494:513:0	91
14	495:512:0	91
15	488:495:0	91
15	488:500:0	91
15	488:502:0	91
16	488:493:0	91
16	488:495:0	91
17	511:499:0	91
17	511:502:0	91
17	511:506:0	91
18	511:499:0	91
18	511:504:0	91
18	512:509:0	91
18	511:506:0	91
22	490:512:0	91
22	492:513:0	91
24	520:509:0	91
25	509:479:0	91
25	509:477:0	91
26	489:521:0	91
26	490:520:0	91
26	490:522:0	91
30	527:509:0	91
30	528:510:0	91
30	529:509:0	91
5	501:488:0	91
7	503:488:0	91
8	509:485:0	91
8	508:488:0	91
8	506:486:0	91
9	498:510:0	91
10	495:488:0	91
11	487:486:0	91
20	509:477:0	91
22	490:513:0	91
23	488:493:0	91
23	488:495:0	91
24	516:510:0	91
24	527:509:0	91
24	521:510:0	91
24	523:510:0	91
25	511:476:0	91
27	488:495:0	91
27	488:500:0	91
30	524:509:0	91
30	525:510:0	91
30	527:511:0	91
30	531:510:0	91
30	523:510:0	91
32	511:469:0	91
32	509:471:0	91
32	510:472:0	91
7	503:487:0	91
14	492:511:0	91
14	493:512:0	91
14	497:513:0	91
17	512:509:0	91
20	509:479:0	91
22	492:511:0	91
24	522:509:0	91
25	510:477:0	91
27	474:510:0	91
28	474:510:0	91
32	509:473:0	91
32	509:469:0	91
5	497:488:0	91
9	501:511:0	91
12	513:510:0	91
24	516:509:0	91
26	489:523:0	91
30	525:511:0	91
11	489:487:0	91
17	511:497:0	91
18	513:509:0	91
18	514:510:0	91
21	497:513:0	91
22	490:514:0	91
24	518:509:0	91
31	509:473:0	91
31	509:471:0	91
31	510:472:0	91
7	500:489:0	91
13	501:487:0	91
16	488:502:0	91
17	511:504:0	91
18	511:502:0	91
28	471:510:0	91
12	515:511:0	91
13	507:487:0	91
22	488:514:0	91
27	488:502:0	91
22	489:513:0	91
22	489:512:0	91
5	501:488:0	92
7	501:487:0	92
7	502:486:0	92
7	499:487:0	92
7	500:486:0	92
8	509:485:0	92
8	508:486:0	92
8	509:487:0	92
8	507:487:0	92
8	506:486:0	92
9	497:512:0	92
9	496:513:0	92
9	498:513:0	92
10	488:491:0	92
10	488:494:0	92
10	491:488:0	92
11	488:491:0	92
11	488:494:0	92
11	491:488:0	92
12	511:507:0	92
12	513:509:0	92
12	511:510:0	92
12	514:509:0	92
12	513:510:0	92
12	514:511:0	92
