% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	avrgSinrPerRb
2144	0	8	2	0	16	193	2	0	1	2.82103e+06
2144	0	9	1	0	16	193	2	0	1	801389
2144	0	9	2	0	16	193	2	0	1	1.43727e+06
2144	0	10	1	0	16	193	2	0	1	478706
2144	0	10	2	0	16	193	2	0	1	801389
2144	0	11	1	0	16	193	2	0	1	12.6725
2144	0	11	2	0	16	193	2	0	1	12.6974
2152	0	3	1	0	16	193	3	0	1	3.44867e+08
2152	0	3	2	0	16	193	3	0	1	7.15411e+09
2152	0	4	1	0	16	193	3	0	1	5.8521e+07
2152	0	4	2	0	16	193	3	0	1	3.44867e+08
2152	0	5	1	0	16	193	3	0	1	1.66245e+07
2152	0	5	2	0	16	193	3	0	1	5.8521e+07
2152	0	6	1	0	16	193	3	0	1	6.26324e+06
2152	0	6	2	0	16	193	3	0	1	1.66245e+07
2152	0	7	1	0	16	193	3	0	1	2.82103e+06
2152	0	7	2	0	16	193	3	0	1	6.26324e+06
2152	0	8	1	0	16	193	3	0	1	1.43727e+06
2152	0	8	2	0	16	193	3	0	1	2.82103e+06
2152	0	9	1	0	16	193	3	0	1	801389
2152	0	9	2	0	16	193	3	0	1	1.43727e+06
2152	0	10	1	0	16	193	3	0	1	478706
2152	0	10	2	0	16	193	3	0	1	801389
2152	0	11	1	0	16	193	3	0	1	12.6725
2152	0	11	2	0	16	193	3	0	1	12.6974
2208	0	3	1	0	16	193	0	1	1	3.44867e+08
2208	0	3	2	0	16	193	0	1	1	7.15411e+09
2208	0	4	1	0	16	193	0	1	1	5.8521e+07
2208	0	4	2	0	16	193	0	1	1	3.44867e+08
2208	0	5	1	0	16	193	0	1	1	1.66245e+07
2208	0	5	2	0	16	193	0	1	1	5.8521e+07
2208	0	6	1	0	16	193	0	1	1	6.26324e+06
2208	0	6	2	0	16	193	0	1	1	1.66245e+07
2208	0	7	1	0	16	193	0	1	1	2.82103e+06
2208	0	7	2	0	16	193	0	1	1	6.26324e+06
2208	0	8	1	0	16	193	0	1	1	1.43727e+06
2208	0	8	2	0	16	193	0	1	1	2.82103e+06
2208	0	9	1	0	16	193	0	1	1	801389
2208	0	9	2	0	16	193	0	1	1	1.43727e+06
2208	0	10	1	0	16	193	0	1	1	478706
2208	0	10	2	0	16	193	0	1	1	801389
2208	0	11	1	0	16	193	0	1	1	12.6725
2208	0	11	2	0	16	193	0	1	1	12.6974
2216	0	3	1	0	16	193	1	0	1	3.44867e+08
2216	0	3	2	0	16	193	1	0	1	7.15411e+09
2216	0	4	1	0	16	193	1	0	1	5.8521e+07
2216	0	4	2	0	16	193	1	0	1	3.44867e+08
2216	0	5	1	0	16	193	1	0	1	1.66245e+07
2216	0	5	2	0	16	193	1	0	1	5.8521e+07
2216	0	6	1	0	16	193	1	0	1	6.26324e+06
2216	0	6	2	0	16	193	1	0	1	1.66245e+07
2216	0	7	1	0	16	193	1	0	1	2.82103e+06
2216	0	7	2	0	16	193	1	0	1	6.26324e+06
2216	0	8	1	0	16	193	1	0	1	1.43727e+06
2216	0	8	2	0	16	193	1	0	1	2.82103e+06
2216	0	9	1	0	16	193	1	0	1	801389
2216	0	9	2	0	16	193	1	0	1	1.43727e+06
2216	0	10	1	0	16	193	1	0	1	478706
2216	0	10	2	0	16	193	1	0	1	801389
2216	0	11	1	0	16	193	1	0	1	12.6725
2216	0	11	2	0	16	193	1	0	1	12.6974
2224	0	3	1	0	16	193	2	0	1	3.44867e+08
2224	0	3	2	0	16	193	2	0	1	7.15411e+09
2224	0	4	1	0	16	193	2	0	1	5.8521e+07
2224	0	4	2	0	16	193	2	0	1	3.44867e+08
2224	0	5	1	0	16	193	2	0	1	1.66245e+07
2224	0	5	2	0	16	193	2	0	1	5.8521e+07
2224	0	6	1	0	16	193	2	0	1	6.26324e+06
2224	0	6	2	0	16	193	2	0	1	1.66245e+07
2224	0	7	1	0	16	193	2	0	1	2.82103e+06
2224	0	7	2	0	16	193	2	0	1	6.26324e+06
2224	0	8	1	0	16	193	2	0	1	1.43727e+06
2224	0	8	2	0	16	193	2	0	1	2.82103e+06
2224	0	9	1	0	16	193	2	0	1	801389
2224	0	9	2	0	16	193	2	0	1	1.43727e+06
2224	0	10	1	0	16	193	2	0	1	478706
2224	0	10	2	0	16	193	2	0	1	801389
2224	0	11	1	0	16	193	2	0	1	12.6725
2224	0	11	2	0	16	193	2	0	1	12.6974
2232	0	3	1	0	16	193	3	0	1	3.44867e+08
2232	0	3	2	0	16	193	3	0	1	7.15411e+09
2232	0	4	1	0	16	193	3	0	1	5.8521e+07
2232	0	4	2	0	16	193	3	0	1	3.44867e+08
2232	0	5	1	0	16	193	3	0	1	1.66245e+07
2232	0	5	2	0	16	193	3	0	1	5.8521e+07
2232	0	6	1	0	16	193	3	0	1	6.26324e+06
2232	0	6	2	0	16	193	3	0	1	1.66245e+07
2232	0	7	1	0	16	193	3	0	1	2.82103e+06
2232	0	7	2	0	16	193	3	0	1	6.26324e+06
2232	0	8	1	0	16	193	3	0	1	1.43727e+06
2232	0	8	2	0	16	193	3	0	1	2.82103e+06
2232	0	9	1	0	16	193	3	0	1	801389
2232	0	9	2	0	16	193	3	0	1	1.43727e+06
2232	0	10	1	0	16	193	3	0	1	478706
2232	0	10	2	0	16	193	3	0	1	801389
2232	0	11	1	0	16	193	3	0	1	12.6725
2232	0	11	2	0	16	193	3	0	1	12.6974
2288	0	3	1	0	16	193	0	1	1	3.44867e+08
2288	0	3	2	0	16	193	0	1	1	7.15411e+09
2288	0	4	1	0	16	193	0	1	1	5.8521e+07
2288	0	4	2	0	16	193	0	1	1	3.44867e+08
2288	0	5	1	0	16	193	0	1	1	1.66245e+07
2288	0	5	2	0	16	193	0	1	1	5.8521e+07
2288	0	6	1	0	16	193	0	1	1	6.26324e+06
2288	0	6	2	0	16	193	0	1	1	1.66245e+07
2288	0	7	1	0	16	193	0	1	1	2.82103e+06
2288	0	7	2	0	16	193	0	1	1	6.26324e+06
2288	0	8	1	0	16	193	0	1	1	1.43727e+06
2288	0	8	2	0	16	193	0	1	1	2.82103e+06
2288	0	9	1	0	16	193	0	1	1	801389
2288	0	9	2	0	16	193	0	1	1	1.43727e+06
2288	0	10	1	0	16	193	0	1	1	478706
2288	0	10	2	0	16	193	0	1	1	801389
2288	0	11	1	0	16	193	0	1	1	12.6725
2288	0	11	2	0	16	193	0	1	1	12.6974
2296	0	3	1	0	16	193	1	0	1	3.44867e+08
2296	0	3	2	0	16	193	1	0	1	7.15411e+09
2296	0	4	1	0	16	193	1	0	1	5.8521e+07
2296	0	4	2	0	16	193	1	0	1	3.44867e+08
2296	0	5	1	0	16	193	1	0	1	1.66245e+07
2296	0	5	2	0	16	193	1	0	1	5.8521e+07
2296	0	6	1	0	16	193	1	0	1	6.26324e+06
2296	0	6	2	0	16	193	1	0	1	1.66245e+07
2296	0	7	1	0	16	193	1	0	1	2.82103e+06
2296	0	7	2	0	16	193	1	0	1	6.26324e+06
2296	0	8	1	0	16	193	1	0	1	1.43727e+06
2296	0	8	2	0	16	193	1	0	1	2.82103e+06
2296	0	9	1	0	16	193	1	0	1	801389
2296	0	9	2	0	16	193	1	0	1	1.43727e+06
2296	0	10	1	0	16	193	1	0	1	478706
2296	0	10	2	0	16	193	1	0	1	801389
2296	0	11	1	0	16	193	1	0	1	12.6725
2296	0	11	2	0	16	193	1	0	1	12.6974
2304	0	3	1	0	16	193	2	0	1	3.44867e+08
2304	0	3	2	0	16	193	2	0	1	7.15411e+09
2304	0	4	1	0	16	193	2	0	1	5.8521e+07
2304	0	4	2	0	16	193	2	0	1	3.44867e+08
2304	0	5	1	0	16	193	2	0	1	1.66245e+07
2304	0	5	2	0	16	193	2	0	1	5.8521e+07
2304	0	6	1	0	16	193	2	0	1	6.26324e+06
2304	0	6	2	0	16	193	2	0	1	1.66245e+07
2304	0	7	1	0	16	193	2	0	1	2.82103e+06
2304	0	7	2	0	16	193	2	0	1	6.26324e+06
2304	0	8	1	0	16	193	2	0	1	1.43727e+06
2304	0	8	2	0	16	193	2	0	1	2.82103e+06
2304	0	9	1	0	16	193	2	0	1	801389
2304	0	9	2	0	16	193	2	0	1	1.43727e+06
2304	0	10	1	0	16	193	2	0	1	478706
2304	0	10	2	0	16	193	2	0	1	801389
2304	0	11	1	0	16	193	2	0	1	12.6725
2304	0	11	2	0	16	193	2	0	1	12.6974
2312	0	3	1	0	16	193	3	0	1	3.44867e+08
2312	0	3	2	0	16	193	3	0	1	7.15411e+09
2312	0	4	1	0	16	193	3	0	1	5.8521e+07
2312	0	4	2	0	16	193	3	0	1	3.44867e+08
2312	0	5	1	0	16	193	3	0	1	1.66245e+07
2312	0	5	2	0	16	193	3	0	1	5.8521e+07
2312	0	6	1	0	16	193	3	0	1	6.26324e+06
2312	0	6	2	0	16	193	3	0	1	1.66245e+07
2312	0	7	1	0	16	193	3	0	1	2.82103e+06
2312	0	7	2	0	16	193	3	0	1	6.26324e+06
2312	0	8	1	0	16	193	3	0	1	1.43727e+06
2312	0	8	2	0	16	193	3	0	1	2.82103e+06
2312	0	9	1	0	16	193	3	0	1	801389
2312	0	9	2	0	16	193	3	0	1	1.43727e+06
2312	0	10	1	0	16	193	3	0	1	478706
2312	0	10	2	0	16	193	3	0	1	801389
2312	0	11	1	0	16	193	3	0	1	12.6725
2312	0	11	2	0	16	193	3	0	1	12.6974
2328	0	3	1	0	16	193	0	1	1	3.44867e+08
2328	0	3	2	0	16	193	0	1	1	7.15411e+09
2328	0	4	1	0	16	193	0	1	1	5.8521e+07
2328	0	4	2	0	16	193	0	1	1	3.44867e+08
2328	0	5	1	0	16	193	0	1	1	1.66245e+07
2328	0	5	2	0	16	193	0	1	1	5.8521e+07
2328	0	6	1	0	16	193	0	1	1	6.26324e+06
2328	0	6	2	0	16	193	0	1	1	1.66245e+07
2328	0	7	1	0	16	193	0	1	1	2.82103e+06
2328	0	7	2	0	16	193	0	1	1	6.26324e+06
2328	0	8	1	0	16	193	0	1	1	1.43727e+06
2328	0	8	2	0	16	193	0	1	1	2.82103e+06
2328	0	9	1	0	16	193	0	1	1	801389
2328	0	9	2	0	16	193	0	1	1	1.43727e+06
2328	0	10	1	0	16	193	0	1	1	478706
2328	0	10	2	0	16	193	0	1	1	801389
2328	0	11	1	0	16	193	0	1	1	12.6725
2328	0	11	2	0	16	193	0	1	1	12.6974
2336	0	3	1	0	16	193	1	0	1	3.44867e+08
2336	0	3	2	0	16	193	1	0	1	7.15411e+09
2336	0	4	1	0	16	193	1	0	1	5.8521e+07
2336	0	4	2	0	16	193	1	0	1	3.44867e+08
2336	0	5	1	0	16	193	1	0	1	1.66245e+07
2336	0	5	2	0	16	193	1	0	1	5.8521e+07
2336	0	6	1	0	16	193	1	0	1	6.26324e+06
2336	0	6	2	0	16	193	1	0	1	1.66245e+07
2336	0	7	1	0	16	193	1	0	1	2.82103e+06
2336	0	7	2	0	16	193	1	0	1	6.26324e+06
2336	0	8	1	0	16	193	1	0	1	1.43727e+06
2336	0	8	2	0	16	193	1	0	1	2.82103e+06
2336	0	9	1	0	16	193	1	0	1	801389
2336	0	9	2	0	16	193	1	0	1	1.43727e+06
2336	0	10	1	0	16	193	1	0	1	478706
2336	0	10	2	0	16	193	1	0	1	801389
2336	0	11	1	0	16	193	1	0	1	12.6725
2336	0	11	2	0	16	193	1	0	1	12.6974
2344	0	3	1	0	16	193	2	0	1	3.44867e+08
2344	0	3	2	0	16	193	2	0	1	7.15411e+09
2344	0	4	1	0	16	193	2	0	1	5.8521e+07
2344	0	4	2	0	16	193	2	0	1	3.44867e+08
2344	0	5	1	0	16	193	2	0	1	1.66245e+07
2344	0	5	2	0	16	193	2	0	1	5.8521e+07
2344	0	6	1	0	16	193	2	0	1	6.26324e+06
2344	0	6	2	0	16	193	2	0	1	1.66245e+07
2344	0	7	1	0	16	193	2	0	1	2.82103e+06
2344	0	7	2	0	16	193	2	0	1	6.26324e+06
2344	0	8	1	0	16	193	2	0	1	1.43727e+06
2344	0	8	2	0	16	193	2	0	1	2.82103e+06
2344	0	9	1	0	16	193	2	0	1	801389
2344	0	9	2	0	16	193	2	0	1	1.43727e+06
2344	0	10	1	0	16	193	2	0	1	478706
2344	0	10	2	0	16	193	2	0	1	801389
2344	0	11	1	0	16	193	2	0	1	12.6725
2344	0	11	2	0	16	193	2	0	1	12.6974
2352	0	3	1	0	16	193	3	0	1	3.44867e+08
2352	0	3	2	0	16	193	3	0	1	7.15411e+09
2352	0	4	1	0	16	193	3	0	1	5.8521e+07
2352	0	4	2	0	16	193	3	0	1	3.44867e+08
2352	0	5	1	0	16	193	3	0	1	1.66245e+07
2352	0	5	2	0	16	193	3	0	1	5.8521e+07
2352	0	6	1	0	16	193	3	0	1	6.26324e+06
2352	0	6	2	0	16	193	3	0	1	1.66245e+07
2352	0	7	1	0	16	193	3	0	1	2.82103e+06
2352	0	7	2	0	16	193	3	0	1	6.26324e+06
2352	0	8	1	0	16	193	3	0	1	1.43727e+06
2352	0	8	2	0	16	193	3	0	1	2.82103e+06
2352	0	9	1	0	16	193	3	0	1	801389
2352	0	9	2	0	16	193	3	0	1	1.43727e+06
2352	0	10	1	0	16	193	3	0	1	478706
2352	0	10	2	0	16	193	3	0	1	801389
2352	0	11	1	0	16	193	3	0	1	12.6725
2352	0	11	2	0	16	193	3	0	1	12.6974
2408	0	3	1	0	16	193	0	1	1	3.44867e+08
2408	0	3	2	0	16	193	0	1	1	7.15411e+09
2408	0	4	1	0	16	193	0	1	1	5.8521e+07
2408	0	4	2	0	16	193	0	1	1	3.44867e+08
2408	0	5	1	0	16	193	0	1	1	1.66245e+07
2408	0	5	2	0	16	193	0	1	1	5.8521e+07
2408	0	6	1	0	16	193	0	1	1	6.26324e+06
2408	0	6	2	0	16	193	0	1	1	1.66245e+07
2408	0	7	1	0	16	193	0	1	1	2.82103e+06
2408	0	7	2	0	16	193	0	1	1	6.26324e+06
2408	0	8	1	0	16	193	0	1	1	1.43727e+06
2408	0	8	2	0	16	193	0	1	1	2.82103e+06
2408	0	9	1	0	16	193	0	1	1	801389
2408	0	9	2	0	16	193	0	1	1	1.43727e+06
2408	0	10	1	0	16	193	0	1	1	478706
2408	0	10	2	0	16	193	0	1	1	801389
2408	0	11	1	0	16	193	0	1	1	12.6725
2408	0	11	2	0	16	193	0	1	1	12.6974
2416	0	3	1	0	16	193	1	0	1	3.44867e+08
2416	0	3	2	0	16	193	1	0	1	7.15411e+09
2416	0	4	1	0	16	193	1	0	1	5.8521e+07
2416	0	4	2	0	16	193	1	0	1	3.44867e+08
2416	0	5	1	0	16	193	1	0	1	1.66245e+07
2416	0	5	2	0	16	193	1	0	1	5.8521e+07
2416	0	6	1	0	16	193	1	0	1	6.26324e+06
2416	0	6	2	0	16	193	1	0	1	1.66245e+07
2416	0	7	1	0	16	193	1	0	1	2.82103e+06
2416	0	7	2	0	16	193	1	0	1	6.26324e+06
2416	0	8	1	0	16	193	1	0	1	1.43727e+06
2416	0	8	2	0	16	193	1	0	1	2.82103e+06
2416	0	9	1	0	16	193	1	0	1	801389
2416	0	9	2	0	16	193	1	0	1	1.43727e+06
2416	0	10	1	0	16	193	1	0	1	478706
2416	0	10	2	0	16	193	1	0	1	801389
2416	0	11	1	0	16	193	1	0	1	12.6725
2416	0	11	2	0	16	193	1	0	1	12.6974
2424	0	3	1	0	16	193	2	0	1	3.44867e+08
2424	0	3	2	0	16	193	2	0	1	7.15411e+09
2424	0	4	1	0	16	193	2	0	1	5.8521e+07
2424	0	4	2	0	16	193	2	0	1	3.44867e+08
2424	0	5	1	0	16	193	2	0	1	1.66245e+07
2424	0	5	2	0	16	193	2	0	1	5.8521e+07
2424	0	6	1	0	16	193	2	0	1	6.26324e+06
2424	0	6	2	0	16	193	2	0	1	1.66245e+07
2424	0	7	1	0	16	193	2	0	1	2.82103e+06
2424	0	7	2	0	16	193	2	0	1	6.26324e+06
2424	0	8	1	0	16	193	2	0	1	1.43727e+06
2424	0	8	2	0	16	193	2	0	1	2.82103e+06
2424	0	9	1	0	16	193	2	0	1	801389
2424	0	9	2	0	16	193	2	0	1	1.43727e+06
2424	0	10	1	0	16	193	2	0	1	478706
2424	0	10	2	0	16	193	2	0	1	801389
2424	0	11	1	0	16	193	2	0	1	12.6725
2424	0	11	2	0	16	193	2	0	1	12.6974
2432	0	3	1	0	16	193	3	0	1	3.44867e+08
2432	0	3	2	0	16	193	3	0	1	7.15411e+09
2432	0	4	1	0	16	193	3	0	1	5.8521e+07
2432	0	4	2	0	16	193	3	0	1	3.44867e+08
2432	0	5	1	0	16	193	3	0	1	1.66245e+07
2432	0	5	2	0	16	193	3	0	1	5.8521e+07
2432	0	6	1	0	16	193	3	0	1	6.26324e+06
2432	0	6	2	0	16	193	3	0	1	1.66245e+07
2432	0	7	1	0	16	193	3	0	1	2.82103e+06
2432	0	7	2	0	16	193	3	0	1	6.26324e+06
2432	0	8	1	0	16	193	3	0	1	1.43727e+06
2432	0	8	2	0	16	193	3	0	1	2.82103e+06
2432	0	9	1	0	16	193	3	0	1	801389
2432	0	9	2	0	16	193	3	0	1	1.43727e+06
2432	0	10	1	0	16	193	3	0	1	478706
2432	0	10	2	0	16	193	3	0	1	801389
2432	0	11	1	0	16	193	3	0	1	12.6725
2432	0	11	2	0	16	193	3	0	1	12.6974
2448	0	3	1	0	16	193	0	1	1	3.44867e+08
2448	0	3	2	0	16	193	0	1	1	7.15411e+09
2448	0	4	1	0	16	193	0	1	1	5.8521e+07
2448	0	4	2	0	16	193	0	1	1	3.44867e+08
2448	0	5	1	0	16	193	0	1	1	1.66245e+07
2448	0	5	2	0	16	193	0	1	1	5.8521e+07
2448	0	6	1	0	16	193	0	1	1	6.26324e+06
2448	0	6	2	0	16	193	0	1	1	1.66245e+07
2448	0	7	1	0	16	193	0	1	1	2.82103e+06
2448	0	7	2	0	16	193	0	1	1	6.26324e+06
2448	0	8	1	0	16	193	0	1	1	1.43727e+06
2448	0	8	2	0	16	193	0	1	1	2.82103e+06
2448	0	9	1	0	16	193	0	1	1	801389
2448	0	9	2	0	16	193	0	1	1	1.43727e+06
2448	0	10	1	0	16	193	0	1	1	478706
2448	0	10	2	0	16	193	0	1	1	801389
2448	0	11	1	0	16	193	0	1	1	12.6725
2448	0	11	2	0	16	193	0	1	1	12.6974
2456	0	3	1	0	16	193	1	0	1	3.44867e+08
2456	0	3	2	0	16	193	1	0	1	7.15411e+09
2456	0	4	1	0	16	193	1	0	1	5.8521e+07
2456	0	4	2	0	16	193	1	0	1	3.44867e+08
2456	0	5	1	0	16	193	1	0	1	1.66245e+07
2456	0	5	2	0	16	193	1	0	1	5.8521e+07
2456	0	6	1	0	16	193	1	0	1	6.26324e+06
2456	0	6	2	0	16	193	1	0	1	1.66245e+07
2456	0	7	1	0	16	193	1	0	1	2.82103e+06
2456	0	7	2	0	16	193	1	0	1	6.26324e+06
2456	0	8	1	0	16	193	1	0	1	1.43727e+06
2456	0	8	2	0	16	193	1	0	1	2.82103e+06
2456	0	9	1	0	16	193	1	0	1	801389
2456	0	9	2	0	16	193	1	0	1	1.43727e+06
2456	0	10	1	0	16	193	1	0	1	478706
2456	0	10	2	0	16	193	1	0	1	801389
2456	0	11	1	0	16	193	1	0	1	12.6725
2456	0	11	2	0	16	193	1	0	1	12.6974
2464	0	3	1	0	16	193	2	0	1	3.44867e+08
2464	0	3	2	0	16	193	2	0	1	7.15411e+09
2464	0	4	1	0	16	193	2	0	1	5.8521e+07
2464	0	4	2	0	16	193	2	0	1	3.44867e+08
2464	0	5	1	0	16	193	2	0	1	1.66245e+07
2464	0	5	2	0	16	193	2	0	1	5.8521e+07
2464	0	6	1	0	16	193	2	0	1	6.26324e+06
2464	0	6	2	0	16	193	2	0	1	1.66245e+07
2464	0	7	1	0	16	193	2	0	1	2.82103e+06
2464	0	7	2	0	16	193	2	0	1	6.26324e+06
2464	0	8	1	0	16	193	2	0	1	1.43727e+06
2464	0	8	2	0	16	193	2	0	1	2.82103e+06
2464	0	9	1	0	16	193	2	0	1	801389
2464	0	9	2	0	16	193	2	0	1	1.43727e+06
2464	0	10	1	0	16	193	2	0	1	478706
2464	0	10	2	0	16	193	2	0	1	801389
2464	0	11	1	0	16	193	2	0	1	12.6725
2464	0	11	2	0	16	193	2	0	1	12.6974
2472	0	3	1	0	16	193	3	0	1	3.44867e+08
2472	0	3	2	0	16	193	3	0	1	7.15411e+09
2472	0	4	1	0	16	193	3	0	1	5.8521e+07
2472	0	4	2	0	16	193	3	0	1	3.44867e+08
2472	0	5	1	0	16	193	3	0	1	1.66245e+07
2472	0	5	2	0	16	193	3	0	1	5.8521e+07
2472	0	6	1	0	16	193	3	0	1	6.26324e+06
2472	0	6	2	0	16	193	3	0	1	1.66245e+07
2472	0	7	1	0	16	193	3	0	1	2.82103e+06
2472	0	7	2	0	16	193	3	0	1	6.26324e+06
2472	0	8	1	0	16	193	3	0	1	1.43727e+06
2472	0	8	2	0	16	193	3	0	1	2.82103e+06
2472	0	9	1	0	16	193	3	0	1	801389
2472	0	9	2	0	16	193	3	0	1	1.43727e+06
2472	0	10	1	0	16	193	3	0	1	478706
2472	0	10	2	0	16	193	3	0	1	801389
2472	0	11	1	0	16	193	3	0	1	12.6725
2472	0	11	2	0	16	193	3	0	1	12.6974
2528	0	3	1	0	16	193	0	1	1	3.44867e+08
2528	0	3	2	0	16	193	0	1	1	7.15411e+09
2528	0	4	1	0	16	193	0	1	1	5.8521e+07
2528	0	4	2	0	16	193	0	1	1	3.44867e+08
2528	0	5	1	0	16	193	0	1	1	1.66245e+07
2528	0	5	2	0	16	193	0	1	1	5.8521e+07
2528	0	6	1	0	16	193	0	1	1	6.26324e+06
2528	0	6	2	0	16	193	0	1	1	1.66245e+07
2528	0	7	1	0	16	193	0	1	1	2.82103e+06
2528	0	7	2	0	16	193	0	1	1	6.26324e+06
2528	0	8	1	0	16	193	0	1	1	1.43727e+06
2528	0	8	2	0	16	193	0	1	1	2.82103e+06
2528	0	9	1	0	16	193	0	1	1	801389
2528	0	9	2	0	16	193	0	1	1	1.43727e+06
2528	0	10	1	0	16	193	0	1	1	478706
2528	0	10	2	0	16	193	0	1	1	801389
2528	0	11	1	0	16	193	0	1	1	12.6725
2528	0	11	2	0	16	193	0	1	1	12.6974
2536	0	3	1	0	16	193	1	0	1	3.44867e+08
2536	0	3	2	0	16	193	1	0	1	7.15411e+09
2536	0	4	1	0	16	193	1	0	1	5.8521e+07
2536	0	4	2	0	16	193	1	0	1	3.44867e+08
2536	0	5	1	0	16	193	1	0	1	1.66245e+07
2536	0	5	2	0	16	193	1	0	1	5.8521e+07
2536	0	6	1	0	16	193	1	0	1	6.26324e+06
2536	0	6	2	0	16	193	1	0	1	1.66245e+07
2536	0	7	1	0	16	193	1	0	1	2.82103e+06
2536	0	7	2	0	16	193	1	0	1	6.26324e+06
2536	0	8	1	0	16	193	1	0	1	1.43727e+06
2536	0	8	2	0	16	193	1	0	1	2.82103e+06
2536	0	9	1	0	16	193	1	0	1	801389
2536	0	9	2	0	16	193	1	0	1	1.43727e+06
2536	0	10	1	0	16	193	1	0	1	478706
2536	0	10	2	0	16	193	1	0	1	801389
2536	0	11	1	0	16	193	1	0	1	12.6725
2536	0	11	2	0	16	193	1	0	1	12.6974
2544	0	3	1	0	16	193	2	0	1	3.44867e+08
2544	0	3	2	0	16	193	2	0	1	7.15411e+09
2544	0	4	1	0	16	193	2	0	1	5.8521e+07
2544	0	4	2	0	16	193	2	0	1	3.44867e+08
2544	0	5	1	0	16	193	2	0	1	1.66245e+07
2544	0	5	2	0	16	193	2	0	1	5.8521e+07
2544	0	6	1	0	16	193	2	0	1	6.26324e+06
2544	0	6	2	0	16	193	2	0	1	1.66245e+07
2544	0	7	1	0	16	193	2	0	1	2.82103e+06
2544	0	7	2	0	16	193	2	0	1	6.26324e+06
2544	0	8	1	0	16	193	2	0	1	1.43727e+06
2544	0	8	2	0	16	193	2	0	1	2.82103e+06
2544	0	9	1	0	16	193	2	0	1	801389
2544	0	9	2	0	16	193	2	0	1	1.43727e+06
2544	0	10	1	0	16	193	2	0	1	478706
2544	0	10	2	0	16	193	2	0	1	801389
2544	0	11	1	0	16	193	2	0	1	12.6725
2544	0	11	2	0	16	193	2	0	1	12.6974
2552	0	3	1	0	16	193	3	0	1	3.44867e+08
2552	0	3	2	0	16	193	3	0	1	7.15411e+09
2552	0	4	1	0	16	193	3	0	1	5.8521e+07
2552	0	4	2	0	16	193	3	0	1	3.44867e+08
2552	0	5	1	0	16	193	3	0	1	1.66245e+07
2552	0	5	2	0	16	193	3	0	1	5.8521e+07
2552	0	6	1	0	16	193	3	0	1	6.26324e+06
2552	0	6	2	0	16	193	3	0	1	1.66245e+07
2552	0	7	1	0	16	193	3	0	1	2.82103e+06
2552	0	7	2	0	16	193	3	0	1	6.26324e+06
2552	0	8	1	0	16	193	3	0	1	1.43727e+06
2552	0	8	2	0	16	193	3	0	1	2.82103e+06
2552	0	9	1	0	16	193	3	0	1	801389
2552	0	9	2	0	16	193	3	0	1	1.43727e+06
2552	0	10	1	0	16	193	3	0	1	478706
2552	0	10	2	0	16	193	3	0	1	801389
2552	0	11	1	0	16	193	3	0	1	12.6725
2552	0	11	2	0	16	193	3	0	1	12.6974
2608	0	3	1	0	16	193	0	1	1	3.44867e+08
2608	0	3	2	0	16	193	0	1	1	7.15411e+09
2608	0	4	1	0	16	193	0	1	1	5.8521e+07
2608	0	4	2	0	16	193	0	1	1	3.44867e+08
2608	0	5	1	0	16	193	0	1	1	1.66245e+07
2608	0	5	2	0	16	193	0	1	1	5.8521e+07
2608	0	6	1	0	16	193	0	1	1	6.26324e+06
2608	0	6	2	0	16	193	0	1	1	1.66245e+07
2608	0	7	1	0	16	193	0	1	1	2.82103e+06
2608	0	7	2	0	16	193	0	1	1	6.26324e+06
2608	0	8	1	0	16	193	0	1	1	1.43727e+06
2608	0	8	2	0	16	193	0	1	1	2.82103e+06
2608	0	9	1	0	16	193	0	1	1	801389
2608	0	9	2	0	16	193	0	1	1	1.43727e+06
2608	0	10	1	0	16	193	0	1	1	478706
2608	0	10	2	0	16	193	0	1	1	801389
2608	0	11	1	0	16	193	0	1	1	12.6725
2608	0	11	2	0	16	193	0	1	1	12.6974
2616	0	3	1	0	16	193	1	0	1	3.44867e+08
2616	0	3	2	0	16	193	1	0	1	7.15411e+09
2616	0	4	1	0	16	193	1	0	1	5.8521e+07
2616	0	4	2	0	16	193	1	0	1	3.44867e+08
2616	0	5	1	0	16	193	1	0	1	1.66245e+07
2616	0	5	2	0	16	193	1	0	1	5.8521e+07
2616	0	6	1	0	16	193	1	0	1	6.26324e+06
2616	0	6	2	0	16	193	1	0	1	1.66245e+07
2616	0	7	1	0	16	193	1	0	1	2.82103e+06
2616	0	7	2	0	16	193	1	0	1	6.26324e+06
2616	0	8	1	0	16	193	1	0	1	1.43727e+06
2616	0	8	2	0	16	193	1	0	1	2.82103e+06
2616	0	9	1	0	16	193	1	0	1	801389
2616	0	9	2	0	16	193	1	0	1	1.43727e+06
2616	0	10	1	0	16	193	1	0	1	478706
2616	0	10	2	0	16	193	1	0	1	801389
2616	0	11	1	0	16	193	1	0	1	12.6725
2616	0	11	2	0	16	193	1	0	1	12.6974
2624	0	3	1	0	16	193	2	0	1	3.44867e+08
2624	0	3	2	0	16	193	2	0	1	7.15411e+09
2624	0	4	1	0	16	193	2	0	1	5.8521e+07
2624	0	4	2	0	16	193	2	0	1	3.44867e+08
2624	0	5	1	0	16	193	2	0	1	1.66245e+07
2624	0	5	2	0	16	193	2	0	1	5.8521e+07
2624	0	6	1	0	16	193	2	0	1	6.26324e+06
2624	0	6	2	0	16	193	2	0	1	1.66245e+07
